path,emotion,speaker,file,activation,valence,dominance,session,utterance,label,duration
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M007.wav,neu,Ses03F,Ses03F_script01_1_M007,2.6667,2.6667,2.3333,3,7,3,2.6001968
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M008.wav,neu,Ses03F,Ses03F_script01_1_M008,2.6667,3.0,3.0,3,8,3,5.528694
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M009.wav,neu,Ses03F,Ses03F_script01_1_M009,2.3333,3.0,3.3333,3,9,3,5.638199
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M016.wav,neu,Ses03F,Ses03F_script01_1_M016,3.0,3.0,3.0,3,16,3,4.173294
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M017.wav,neu,Ses03F,Ses03F_script01_1_M017,3.0,2.6667,3.0,3,17,3,2.4633026
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M018.wav,neu,Ses03F,Ses03F_script01_1_M018,4.0,2.6667,2.3333,3,18,3,4.379196
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M020.wav,neu,Ses03F,Ses03F_script01_1_M020,3.0,3.0,2.6667,3,20,3,4.652893
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M021.wav,ang,Ses03F,Ses03F_script01_1_M021,1.6667,4.0,3.3333,3,21,0,4.1875916
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M022.wav,ang,Ses03F,Ses03F_script01_1_M022,1.6667,4.0,4.0,3,22,0,6.375107
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M026.wav,sad,Ses03F,Ses03F_script01_1_M026,1.6667,2.6667,2.3333,3,26,2,11.928192
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M027.wav,ang,Ses03F,Ses03F_script01_1_M027,2.0,3.6667,3.6667,3,27,0,2.8464966
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M028.wav,neu,Ses03F,Ses03F_script01_1_M028,3.0,3.0,2.3333,3,28,3,4.0781097
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M029.wav,neu,Ses03F,Ses03F_script01_1_M029,2.3333,2.0,2.0,3,29,3,3.3211975
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M030.wav,neu,Ses03F,Ses03F_script01_1_M030,2.6667,2.6667,2.3333,3,30,3,6.577484
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M031.wav,neu,Ses03F,Ses03F_script01_1_M031,2.3333,3.0,2.6667,3,31,3,5.4875183
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M034.wav,neu,Ses03F,Ses03F_script01_1_M034,3.0,3.0,3.0,3,34,3,3.6676025
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M036.wav,neu,Ses03F,Ses03F_script01_1_M036,2.3333,2.6667,2.0,3,36,3,3.8865967
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M041.wav,neu,Ses03F,Ses03F_script01_1_M041,2.6667,2.3333,3.3333,3,41,3,3.8591003
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M042.wav,neu,Ses03F,Ses03F_script01_1_M042,3.0,2.3333,3.3333,3,42,3,6.0762024
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M045.wav,ang,Ses03F,Ses03F_script01_1_M045,2.0,4.0,4.0,3,45,0,15.450897
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M046.wav,ang,Ses03F,Ses03F_script01_1_M046,2.6667,3.6667,4.0,3,46,0,2.97229
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M047.wav,neu,Ses03F,Ses03F_script01_1_M047,3.0,3.0,2.6667,3,47,3,3.0491028
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M048.wav,neu,Ses03F,Ses03F_script01_1_M048,3.0,2.6667,3.3333,3,48,3,4.0507812
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M049.wav,neu,Ses03F,Ses03F_script01_1_M049,3.0,2.0,2.3333,3,49,3,3.777008
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M050.wav,neu,Ses03F,Ses03F_script01_1_M050,3.0,3.0,2.0,3,50,3,3.2296143
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M052.wav,neu,Ses03F,Ses03F_script01_1_M052,2.6667,2.3333,2.6667,3,52,3,3.9960022
Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M053.wav,neu,Ses03F,Ses03F_script01_1_M053,3.3333,2.0,3.0,3,53,3,5.6108704
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F000.wav,ang,Ses03M,Ses03M_script01_2_F000,2.5,2.5,3.5,3,0,0,2.4842997
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F001.wav,ang,Ses03M,Ses03M_script01_2_F001,2.5,4.0,4.0,3,1,0,5.4071007
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F006.wav,ang,Ses03M,Ses03M_script01_2_F006,2.0,3.0,4.0,3,6,0,4.237999
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F009.wav,ang,Ses03M,Ses03M_script01_2_F009,2.5,3.0,3.5,3,9,0,4.9289017
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F010.wav,sad,Ses03M,Ses03M_script01_2_F010,2.0,2.5,3.5,3,10,2,5.1679993
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F011.wav,sad,Ses03M,Ses03M_script01_2_F011,2.5,3.0,3.5,3,11,2,6.550705
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F012.wav,ang,Ses03M,Ses03M_script01_2_F012,2.0,4.0,4.5,3,12,0,9.020706
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F015.wav,ang,Ses03M,Ses03M_script01_2_F015,1.0,5.0,5.0,3,15,0,14.025795
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F017.wav,sad,Ses03M,Ses03M_script01_2_F017,1.0,4.5,5.0,3,17,2,10.575104
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F019.wav,sad,Ses03M,Ses03M_script01_2_F019,1.5,2.0,3.0,3,19,2,1.7070007
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M001.wav,neu,Ses03M,Ses03M_script01_2_M001,2.0,3.5,3.0,3,1,3,3.0159998
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M004.wav,neu,Ses03M,Ses03M_script01_2_M004,2.5,3.0,3.0,3,4,3,3.733101
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M005.wav,neu,Ses03M,Ses03M_script01_2_M005,2.5,2.5,3.0,3,5,3,1.8309021
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M008.wav,neu,Ses03M,Ses03M_script01_2_M008,3.0,3.0,3.5,3,8,3,3.3611984
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M014.wav,ang,Ses03M,Ses03M_script01_2_M014,2.0,4.0,4.5,3,14,0,8.435104
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M015.wav,ang,Ses03M,Ses03M_script01_2_M015,2.0,3.0,4.0,3,15,0,3.5737
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M016.wav,ang,Ses03M,Ses03M_script01_2_M016,1.5,3.5,4.5,3,16,0,2.2131958
Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M017.wav,ang,Ses03M,Ses03M_script01_2_M017,1.5,4.0,5.0,3,17,0,5.991699
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F002.wav,sad,Ses03F,Ses03F_impro04_F002,2.0,3.5,4.0,3,2,2,7.1735992
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F022.wav,sad,Ses03F,Ses03F_impro04_F022,2.0,2.5,3.5,3,22,2,5.4116974
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F023.wav,sad,Ses03F,Ses03F_impro04_F023,2.5,2.0,3.0,3,23,2,2.350006
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F024.wav,sad,Ses03F,Ses03F_impro04_F024,2.5,2.5,2.5,3,24,2,1.6224976
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M000.wav,neu,Ses03F,Ses03F_impro04_M000,3.5,2.5,3.0,3,0,3,2.7966995
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M001.wav,neu,Ses03F,Ses03F_impro04_M001,2.5,3.0,3.0,3,1,3,2.7784004
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M002.wav,neu,Ses03F,Ses03F_impro04_M002,3.0,3.0,3.0,3,2,3,3.8316994
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M003.wav,neu,Ses03F,Ses03F_impro04_M003,3.0,2.5,3.0,3,3,3,3.2324982
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M004.wav,neu,Ses03F,Ses03F_impro04_M004,3.5,2.5,2.5,3,4,3,2.1973
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M005.wav,neu,Ses03F,Ses03F_impro04_M005,3.0,3.5,3.0,3,5,3,2.5604973
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M006.wav,neu,Ses03F,Ses03F_impro04_M006,3.5,3.0,3.0,3,6,3,2.7784996
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M007.wav,neu,Ses03F,Ses03F_impro04_M007,3.0,3.0,2.5,3,7,3,2.324501
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M008.wav,neu,Ses03F,Ses03F_impro04_M008,3.5,3.0,4.0,3,8,3,6.8282013
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M009.wav,neu,Ses03F,Ses03F_impro04_M009,2.0,2.5,3.5,3,9,3,4.602501
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M010.wav,neu,Ses03F,Ses03F_impro04_M010,2.5,3.0,4.0,3,10,3,5.3011017
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M011.wav,neu,Ses03F,Ses03F_impro04_M011,3.0,3.0,3.0,3,11,3,1.3619003
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M012.wav,neu,Ses03F,Ses03F_impro04_M012,3.0,2.5,3.0,3,12,3,6.2833023
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M013.wav,neu,Ses03F,Ses03F_impro04_M013,3.5,2.5,2.5,3,13,3,3.4322968
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M014.wav,neu,Ses03F,Ses03F_impro04_M014,2.5,2.5,3.0,3,14,3,2.976799
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M015.wav,neu,Ses03F,Ses03F_impro04_M015,3.0,2.5,3.0,3,15,3,4.3482056
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M016.wav,neu,Ses03F,Ses03F_impro04_M016,4.0,3.5,3.5,3,16,3,2.6876068
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M017.wav,neu,Ses03F,Ses03F_impro04_M017,3.5,3.0,3.0,3,17,3,3.7045898
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M018.wav,neu,Ses03F,Ses03F_impro04_M018,3.0,2.5,3.0,3,18,3,4.394989
Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M019.wav,neu,Ses03F,Ses03F_impro04_M019,3.5,3.5,3.0,3,19,3,3.3499908
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F000.wav,hap,Ses03M,Ses03M_impro07_F000,4.0,3.5,3.0,3,0,1,2.5300002
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F001.wav,hap,Ses03M,Ses03M_impro07_F001,4.0,3.0,3.0,3,1,1,1.96
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F006.wav,hap,Ses03M,Ses03M_impro07_F006,5.0,4.5,4.5,3,6,1,6.4449997
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F007.wav,hap,Ses03M,Ses03M_impro07_F007,4.5,4.0,4.0,3,7,1,2.4400024
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F008.wav,hap,Ses03M,Ses03M_impro07_F008,4.0,3.0,3.0,3,8,1,2.4400024
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F009.wav,hap,Ses03M,Ses03M_impro07_F009,4.0,4.0,4.0,3,9,1,6.829998
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F010.wav,hap,Ses03M,Ses03M_impro07_F010,3.5,3.0,2.5,3,10,1,1.5550003
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F011.wav,hap,Ses03M,Ses03M_impro07_F011,3.0,3.5,3.0,3,11,1,4.0699997
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F012.wav,hap,Ses03M,Ses03M_impro07_F012,3.5,3.5,2.5,3,12,1,1.6000061
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F013.wav,hap,Ses03M,Ses03M_impro07_F013,4.0,3.0,3.0,3,13,1,8.010002
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F014.wav,hap,Ses03M,Ses03M_impro07_F014,3.5,3.0,2.5,3,14,1,2.7700043
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F016.wav,hap,Ses03M,Ses03M_impro07_F016,4.0,3.0,3.0,3,16,1,3.9000015
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F017.wav,hap,Ses03M,Ses03M_impro07_F017,4.0,4.0,3.5,3,17,1,4.359993
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F018.wav,hap,Ses03M,Ses03M_impro07_F018,4.0,4.0,3.5,3,18,1,3.4000015
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F019.wav,hap,Ses03M,Ses03M_impro07_F019,4.0,3.5,3.0,3,19,1,2.3399963
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F023.wav,neu,Ses03M,Ses03M_impro07_F023,4.5,4.5,1.5,3,23,3,3.2899933
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M002.wav,hap,Ses03M,Ses03M_impro07_M002,5.0,5.0,2.0,3,2,1,4.58
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M003.wav,hap,Ses03M,Ses03M_impro07_M003,5.5,5.0,2.0,3,3,1,3.8600006
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M004.wav,hap,Ses03M,Ses03M_impro07_M004,5.0,5.0,2.0,3,4,1,1.3699989
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M005.wav,hap,Ses03M,Ses03M_impro07_M005,5.0,4.5,1.5,3,5,1,1.8900013
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M006.wav,hap,Ses03M,Ses03M_impro07_M006,5.0,4.5,2.0,3,6,1,2.8174992
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M007.wav,hap,Ses03M,Ses03M_impro07_M007,5.0,5.0,2.0,3,7,1,0.5849991
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M008.wav,hap,Ses03M,Ses03M_impro07_M008,4.5,5.0,2.0,3,8,1,3.92
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M009.wav,neu,Ses03M,Ses03M_impro07_M009,5.0,4.0,1.5,3,9,3,1.5
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M010.wav,hap,Ses03M,Ses03M_impro07_M010,5.5,5.0,2.0,3,10,1,1.6800003
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M011.wav,hap,Ses03M,Ses03M_impro07_M011,5.0,5.0,1.5,3,11,1,3.0499992
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M013.wav,hap,Ses03M,Ses03M_impro07_M013,5.5,5.0,2.0,3,13,1,8.199997
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M014.wav,hap,Ses03M,Ses03M_impro07_M014,5.0,4.5,2.0,3,14,1,6.3700027
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M015.wav,hap,Ses03M,Ses03M_impro07_M015,5.0,4.5,2.0,3,15,1,3.9600067
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M016.wav,hap,Ses03M,Ses03M_impro07_M016,5.0,4.5,1.5,3,16,1,1.7699966
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M017.wav,hap,Ses03M,Ses03M_impro07_M017,5.0,4.5,1.5,3,17,1,3.6800003
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M018.wav,hap,Ses03M,Ses03M_impro07_M018,5.0,4.5,1.5,3,18,1,7.6100006
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M019.wav,hap,Ses03M,Ses03M_impro07_M019,5.0,4.5,1.5,3,19,1,1.5899963
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M020.wav,hap,Ses03M,Ses03M_impro07_M020,5.0,5.0,2.0,3,20,1,5.4000015
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M022.wav,hap,Ses03M,Ses03M_impro07_M022,5.0,5.0,2.0,3,22,1,3.8099976
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M023.wav,hap,Ses03M,Ses03M_impro07_M023,5.0,5.0,2.0,3,23,1,5.1674957
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M024.wav,hap,Ses03M,Ses03M_impro07_M024,5.0,5.0,2.0,3,24,1,2.4900055
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M025.wav,hap,Ses03M,Ses03M_impro07_M025,4.5,5.0,1.5,3,25,1,8.649994
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F000.wav,sad,Ses03F,Ses03F_impro06_F000,2.5,2.0,2.5,3,0,2,3.8267002
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F001.wav,sad,Ses03F,Ses03F_impro06_F001,2.5,2.5,2.5,3,1,2,3.115099
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F002.wav,sad,Ses03F,Ses03F_impro06_F002,2.5,2.5,3.0,3,2,2,4.4501
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F003.wav,sad,Ses03F,Ses03F_impro06_F003,2.0,3.0,3.0,3,3,2,5.6739006
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F004.wav,sad,Ses03F,Ses03F_impro06_F004,2.0,3.0,3.0,3,4,2,3.5377998
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F005.wav,sad,Ses03F,Ses03F_impro06_F005,2.0,3.0,3.0,3,5,2,8.722202
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F006.wav,sad,Ses03F,Ses03F_impro06_F006,2.0,1.5,3.0,3,6,2,3.6268005
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F007.wav,sad,Ses03F,Ses03F_impro06_F007,2.5,2.0,3.0,3,7,2,2.8258018
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F008.wav,sad,Ses03F,Ses03F_impro06_F008,4.0,2.5,3.0,3,8,2,2.6701012
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F009.wav,sad,Ses03F,Ses03F_impro06_F009,4.0,3.5,3.0,3,9,2,3.2486
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F010.wav,sad,Ses03F,Ses03F_impro06_F010,2.5,2.5,3.5,3,10,2,10.012798
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F011.wav,sad,Ses03F,Ses03F_impro06_F011,2.5,2.0,3.0,3,11,2,4.5614014
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F012.wav,sad,Ses03F,Ses03F_impro06_F012,2.0,1.5,3.0,3,12,2,3.8049011
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F013.wav,sad,Ses03F,Ses03F_impro06_F013,1.5,2.5,3.5,3,13,2,5.2066956
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F014.wav,sad,Ses03F,Ses03F_impro06_F014,1.5,2.5,4.5,3,14,2,6.8531036
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F015.wav,sad,Ses03F,Ses03F_impro06_F015,2.5,2.5,3.5,3,15,2,4.939598
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F016.wav,sad,Ses03F,Ses03F_impro06_F016,2.0,3.0,3.5,3,16,2,4.6503067
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F017.wav,sad,Ses03F,Ses03F_impro06_F017,2.5,2.0,3.0,3,17,2,2.8480988
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F018.wav,sad,Ses03F,Ses03F_impro06_F018,2.5,2.5,2.5,3,18,2,2.9888992
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F019.wav,sad,Ses03F,Ses03F_impro06_F019,2.0,1.5,3.0,3,19,2,3.2486038
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F020.wav,sad,Ses03F,Ses03F_impro06_F020,1.5,2.5,3.5,3,20,2,9.122803
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F021.wav,sad,Ses03F,Ses03F_impro06_F021,2.0,2.5,3.5,3,21,2,5.7407074
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F022.wav,sad,Ses03F,Ses03F_impro06_F022,1.5,3.0,3.5,3,22,2,4.5760956
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F023.wav,sad,Ses03F,Ses03F_impro06_F023,2.0,2.5,3.0,3,23,2,5.4514008
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F024.wav,sad,Ses03F,Ses03F_impro06_F024,2.5,2.0,3.0,3,24,2,3.3152924
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F025.wav,sad,Ses03F,Ses03F_impro06_F025,1.5,2.5,3.0,3,25,2,9.389801
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F026.wav,sad,Ses03F,Ses03F_impro06_F026,1.5,2.5,3.0,3,26,2,5.8740997
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F027.wav,sad,Ses03F,Ses03F_impro06_F027,3.5,3.0,2.5,3,27,2,3.6490936
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F028.wav,sad,Ses03F,Ses03F_impro06_F028,3.0,3.0,3.0,3,28,2,4.1831055
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F029.wav,sad,Ses03F,Ses03F_impro06_F029,1.5,3.0,3.0,3,29,2,7.498398
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F030.wav,sad,Ses03F,Ses03F_impro06_F030,2.0,2.0,3.0,3,30,2,2.7812958
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F031.wav,sad,Ses03F,Ses03F_impro06_F031,2.0,2.0,3.0,3,31,2,4.049591
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F032.wav,sad,Ses03F,Ses03F_impro06_F032,2.5,2.0,2.5,3,32,2,1.7577972
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F033.wav,sad,Ses03F,Ses03F_impro06_F033,2.5,2.5,3.5,3,33,2,4.0050964
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F034.wav,sad,Ses03F,Ses03F_impro06_F034,2.0,2.0,3.5,3,34,2,5.340103
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F035.wav,sad,Ses03F,Ses03F_impro06_F035,1.5,1.5,3.5,3,35,2,2.7591095
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M000.wav,neu,Ses03F,Ses03F_impro06_M000,3.0,2.0,2.0,3,0,3,2.4136996
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M001.wav,neu,Ses03F,Ses03F_impro06_M001,2.5,2.0,2.5,3,1,3,3.0483007
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M002.wav,sad,Ses03F,Ses03F_impro06_M002,2.5,1.5,3.0,3,2,2,6.8085976
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M003.wav,neu,Ses03F,Ses03F_impro06_M003,2.5,1.5,2.5,3,3,3,2.9592972
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M004.wav,sad,Ses03F,Ses03F_impro06_M004,2.5,3.0,3.0,3,4,2,3.1373062
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M005.wav,sad,Ses03F,Ses03F_impro06_M005,1.5,2.5,3.0,3,5,2,4.138603
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M006.wav,sad,Ses03F,Ses03F_impro06_M006,3.0,2.5,3.0,3,6,2,2.8258972
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M007.wav,sad,Ses03F,Ses03F_impro06_M007,2.5,1.5,2.5,3,7,2,3.4710999
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M008.wav,sad,Ses03F,Ses03F_impro06_M008,3.0,1.5,2.5,3,8,2,2.4476013
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M009.wav,sad,Ses03F,Ses03F_impro06_M009,2.5,2.0,3.0,3,9,2,3.3409119
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M010.wav,sad,Ses03F,Ses03F_impro06_M010,2.0,2.5,3.0,3,10,2,2.4031067
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M011.wav,sad,Ses03F,Ses03F_impro06_M011,2.5,2.5,3.0,3,11,2,5.6293945
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M012.wav,sad,Ses03F,Ses03F_impro06_M012,2.5,2.0,3.0,3,12,2,3.2041016
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M013.wav,sad,Ses03F,Ses03F_impro06_M013,2.5,2.5,3.5,3,13,2,2.781311
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M014.wav,sad,Ses03F,Ses03F_impro06_M014,2.0,2.0,2.0,3,14,2,3.026001
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M015.wav,sad,Ses03F,Ses03F_impro06_M015,2.5,2.5,3.5,3,15,2,2.3585052
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M016.wav,sad,Ses03F,Ses03F_impro06_M016,2.5,2.0,3.5,3,16,2,3.8493958
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F004.wav,neu,Ses03M,Ses03M_impro08a_F004,2.5,2.0,2.0,3,4,3,3.036602
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F013.wav,ang,Ses03M,Ses03M_impro08a_F013,1.5,4.0,4.5,3,13,0,7.618202
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F014.wav,ang,Ses03M,Ses03M_impro08a_F014,2.0,3.5,4.0,3,14,0,2.800003
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F015.wav,ang,Ses03M,Ses03M_impro08a_F015,1.5,3.0,5.0,3,15,0,4.9690933
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F020.wav,ang,Ses03M,Ses03M_impro08a_F020,2.0,3.5,4.5,3,20,0,4.3775024
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F021.wav,ang,Ses03M,Ses03M_impro08a_F021,1.5,4.5,4.5,3,21,0,7.7493896
